text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit,_primary_case_type,_obfuscation_type,_original_text
"N​3​1​g​h​b​0​r​h​0​0​d @​$​$​0​c​1​@​7​1​0​n​$ $​c​r​3​w 7​h​1​n​g​$ up 7​0​0​, 0​f​7​3​n w​0​r​$​3​. 3​x​@​m​p​l​3​: d​0​w​n 1n N3w 0​r​l​3​@​n​$​, 0​u​7​$​1​d​3​r​$ h​@​v​3 c​0​m​3 1n @nd b​0​u​g​h​7 up p​r​0​p​3​r​7​y​, @nd 7​h​3​n 7​h​3​y 7ry 70 k​1​c​k 0u7 7h3 m​u​$​1​c c​l​u​b​$ bc 7​h​3​y @r3 700 l​0​u​d​.  Bu7 7h3 c​l​u​b​$ @r3 n07 0​n​l​y w​h​@​7 m​@​k​3​$ 7​h​@​7 c​1​7​y g​r​3​@​7​, 7​h​3​y m​@​d​3 7h3 n​3​1​g​h​b​0​r​h​0​0​d m​0​r​3 v​@​l​u​@​b​l​3 70 b​3​g​1​n w​1​7​h​.  0f c​0​u​r​$​3​, 0​n​c​3 7​h​@​7​'​$ 3​$​7​@​b​l​1​$​h​3​d​, 7h3 n3w n​3​1​g​h​b​0​r​$ w​@​n​7 7​h​3​m 0​u​7​.​
​
​1​'​d r​@​7​h​3​r 7​@​k​3 my c​h​@​n​c​3​$ w​1​7​h @ c​1​7​y p​l​@​n​.",0.1666666716337204,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,obscene,mixed,"Neighborhood associations screw things up too, often worse. Example: down in New Orleans, outsiders have come in and bought up property, and then they try to kick out the music clubs bc they are too loud.  But the clubs are not only what makes that city great, they made the neighborhood more valuable to begin with.  Of course, once that's established, the new neighbors want them out.

I'd rather take my chances with a city plan."
"Yеѕ. ""Еvеryоnе nееdѕ tо tаkе rеѕроnѕіbіlіty fоr thеmѕеlvеѕ."" Ѕmоkіng аffесtѕ аll whо аrе аrоund іt whіlе nоt ѕmоkіng аffесtѕ nо оnе. Іt'ѕ аn еffоrt frоm bоth ѕіdеѕ. Thіѕ bіll іѕ nоt аѕkіng реорlе tо quіt, but ѕіmрly tо tаkе ѕmоkіng tо аn оutdооr еnvіrоnmеnt. 
Nоt еvеryоnе hаѕ thе сhоісе оr fundѕ tо uрrооt thеіr lіvеѕ оr сhооѕе а nеw jоb, dеѕріtе hоw ѕіmрlе thаt mаy ѕоund. Hаvіng tо сhооѕе bеtwееn а jоb аnd hеаlth ѕhоuldn't bе а dесіѕіоn аnyоnе hаѕ tо mаkе, еѕресіаlly tееnѕ yоung аdultѕ еntеrіng thе wоrk fоrсе іn vіllаgеѕ аnd ѕmаll tоwnѕ whеrе thеrе nоt аѕ mаny jоb орtіоnѕ tо bеgіn wіth.",0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,severe_toxicity,homoglyph,"Yes. ""Everyone needs to take responsibility for themselves."" Smoking affects all who are around it while not smoking affects no one. It's an effort from both sides. This bill is not asking people to quit, but simply to take smoking to an outdoor environment. 
Not everyone has the choice or funds to uproot their lives or choose a new job, despite how simple that may sound. Having to choose between a job and health shouldn't be a decision anyone has to make, especially teens young adults entering the work force in villages and small towns where there not as many job options to begin with."
"""I_look_forward_to_working_with_President_Castro_and_President_Macri_to_stimulate_more_trade_and_investment_with_Canada,_grow_the_middle_class,_and_foster_closer_people-to-people_ties_for_the_benefit_of_all_our_citizens.”_

Difficult_to_imagine_anyone_in_the_western_world_who_decimated_the_middle_class_and_shut_off_his_people_from_the_world_more_than_Castro.__As_our_PM_once_again_repeats_sound_bytes_rooted_in_hypocrisy,_Canadians_must_question_whether_he_really_understands_anything_that_matters.",0.20000000298023224,0.10000000149011612,0.0,0.0,0.20000000298023224,0.0,0.0,severe_toxicity,underscore,"""I look forward to working with President Castro and President Macri to stimulate more trade and investment with Canada, grow the middle class, and foster closer people-to-people ties for the benefit of all our citizens.” 

Difficult to imagine anyone in the western world who decimated the middle class and shut off his people from the world more than Castro.  As our PM once again repeats sound bytes rooted in hypocrisy, Canadians must question whether he really understands anything that matters."
"1'v3 b33n d0wn @r0und B3@n'$ C@f3, Rhyn3r, @nd 1 $33 @ l07 0f m1ddl3-@g3 C@uc@$1@n$ m1ngl1ng w17h 7h3 N@71v3$, bl@ck$, m1x3d bl00d$.  H@rd 70 73ll $0m3 0f 7h3m @p@r7.",0.30000001192092896,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,identity_attack,leet,"I've been down around Bean's Cafe, Rhyner, and I see a lot of middle-age Caucasians mingling with the Natives, blacks, mixed bloods.  Hard to tell some of them apart."
"F*rst off, t**n*ge b*ys can get onl*ne and see all the n*k*d g*rls th*y w*nt w*th a few m**se cl*cks. S*c*ndly, a t**n*ge boy g**ng into a g*rls l*ck*r or b*thr**m w**ld op*n h*ms*lf up to s*r***s s*c**l r*p*rc*ss**ns fr*m the oth*r b*ys who w**ld v**w s*ch an act as an adm*ss**n of f*m*n*ne t*nd*nc**s wh*ch is a f*rm of s*c**l s**c*de in h*gh sch**l.",0.20000000298023224,0.0,0.0,0.0,0.0,0.10000000149011612,0.20000000298023224,sexual_explicit,asterisk,"First off, teenage boys can get online and see all the naked girls they want with a few mouse clicks. Secondly, a teenage boy going into a girls locker or bathroom would open himself up to serious social repercussions from the other boys who would view such an act as an admission of feminine tendencies which is a form of social suicide in high school."
h0w l0ng @r3 @l@$k@n$ g01ng 70 l37 c0rrup7 p0l171c1@n$ run 0ur $7@73?,0.4000000059604645,0.0,0.0,0.0,0.4000000059604645,0.30000001192092896,0.0,identity_attack,leet,how long are Alaskans going to let corrupt politicians run our state?
"You_are_a_deceiving_astroturfer,_a_paid_shill._Most_likely_buying_special_lunch_access_in_Juneau,_spreading_your_disease,_destroying_democracy_for_profit._I_have_watched_as_your_ilk_suck_the_life_out_living_in_Alaska_for_over_forty_years,_and_your_slogan,_faulty_logic_retorts_are_your_biggest_tell,_King_Snark",0.4354838728904724,0.04838709533214569,0.04838709533214569,0.0,0.4193548262119293,0.016129031777381897,0.016129031777381897,sexual_explicit,underscore,"You are a deceiving astroturfer, a paid shill. Most likely buying special lunch access in Juneau, spreading your disease, destroying democracy for profit. I have watched as your ilk suck the life out living in Alaska for over forty years, and your slogan, faulty logic retorts are your biggest tell, King Snark"
"Yоu juѕt rаttlеd оff а lіѕt оf еnvіrоnmеntаl роllutеrѕ, Nеwtоn.  Іn yоur drеаmѕ.  Аnd оh, Trumр'ѕ саmраіgn ѕlоgаn аbоut mаkіng Аmеrіса grеаt аgаіn іѕ а tоіlеt full оf роррyсосk.  Trumр dоеѕn't еvеn knоw hоw tо mаkе hіmѕеlf grеаt; fіlіng fоur  bаnkruрtсіеѕ іѕ mаkіng оnе'ѕ ѕеlf grеаt?  Thеrе'ѕ а сluе fоr yоu, Nеwtоn.",0.4000000059604645,0.10000000149011612,0.10000000149011612,0.0,0.4000000059604645,0.10000000149011612,0.10000000149011612,sexual_explicit,homoglyph,"You just rattled off a list of environmental polluters, Newton.  In your dreams.  And oh, Trump's campaign slogan about making America great again is a toilet full of poppycock.  Trump doesn't even know how to make himself great; filing four  bankruptcies is making one's self great?  There's a clue for you, Newton."
"Just_googled_up_""General_Election_Polls""._First_hit_on_page_is_Real_Clear_Politics_which_aggregates_ten_or_so_polls._They_show_Clinton_beating_Trump_by_12%_while_Sanders_beats_Trump_by_around_16%._That_is_after_Clinton_has_been_vilified_and_attacked_ruthlessly_and_relentlessly_for_thirty_years_while_Bernie_hasn't_even_had_to_face_the_right_wing_GOP_smear_machine_yet._Those_cretins_successfully_turned_the_admirable_military_record_of_Senator_Kerry_into_a_shameless_lie_so_what_do_you_think_they_will_do_to_Senator_Sanders_once_they_sink_their_teeth_into_his_soft_flesh?",0.30000001192092896,0.0,0.0,0.10000000149011612,0.20000000298023224,0.0,0.0,threat,underscore,"Just googled up ""General Election Polls"". First hit on page is Real Clear Politics which aggregates ten or so polls. They show Clinton beating Trump by 12% while Sanders beats Trump by around 16%. That is after Clinton has been vilified and attacked ruthlessly and relentlessly for thirty years while Bernie hasn't even had to face the right wing GOP smear machine yet. Those cretins successfully turned the admirable military record of Senator Kerry into a shameless lie so what do you think they will do to Senator Sanders once they sink their teeth into his soft flesh?"
"W​h​i​l​e in a​n​o​t​h​e​r c​o​n​t​e​x​t I m​i​g​h​t h​a​v​e a​g​r​e​e​d w​i​t​h y​o​u​, in t​h​i​s one you d​i​s​p​l​a​y the s​e​l​f​-​a​b​s​o​r​b​e​d c​o​m​p​l​a​c​e​n​c​y of s​o​m​e​o​n​e who has n​e​v​e​r b​e​e​n s​u​b​j​e​c​t​e​d to i​n​s​t​i​t​u​t​i​o​n​a​l​i​z​e​d d​i​s​c​r​i​m​i​n​a​t​i​o​n​.  Y​o​u​'​v​e n​e​v​e​r c​o​m​e i​n​t​o a t​o​w​n w​h​e​r​e you c​o​u​l​d​n​'​t f​i​n​d a p​u​b​l​i​c r​e​s​t​r​o​o​m​, for e​x​a​m​p​l​e​, t​h​a​t w​a​s​n​'​t '​w​h​i​t​e​s o​n​l​y​.​'  So p​a​r​d​o​n me if I d​o​n​'​t t​a​k​e y​o​u​r '​t​h​i​c​k​-​s​k​i​n​n​e​d​' b​o​a​s​t v​e​r​y s​e​r​i​o​u​s​l​y​.",0.20000000298023224,0.0,0.0,0.0,0.10000000149011612,0.20000000298023224,0.0,identity_attack,zwsp,"While in another context I might have agreed with you, in this one you display the self-absorbed complacency of someone who has never been subjected to institutionalized discrimination.  You've never come into a town where you couldn't find a public restroom, for example, that wasn't 'whites only.'  So pardon me if I don't take your 'thick-skinned' boast very seriously."
"""@nd w3 mu$7 r3m3mb3r, 7h@7 ju$7 b3c@u$3 7h3y w3r3 n07 c0nv1c73d 0f @ v10l3n7 cr1m3, 7h@7 d03$ n07 m3@n 7h3y d1d n07 c0mm17 0r @r3 n07 c@p@bl3 0f c0mm1771ng @ v10l3n7 cr1m3."" 7h@7 w0uld b3 @n @$$ump710n 0f gu1l7 wh3n n0 3v1d3nc3 $upp0r7$ 17. 3v3ry0n3 0n 3@r7h, fr0m @ 10 y3@r 0ld 70 @ 110 y3@r 0ld @r3 c@p@bl3 0f c0mm1771ng @ v10l3n7 cr1m3, 17 d3m0n$7r@73$ n0 7ru7h n0r @ny r3@$0n why w3 $h0uld 7r3@7 @ n0n-v10l3n7 0ff3nd3r l1k3 w3 d0 @ v10l3n7 0ff3nd3r. 1'd 3v3n @rgu3 7h3y $h0uldn'7 3v3n b3 1n 7h3 $@m3 pr1$0n $y$73m$.",0.1666666716337204,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,threat,leet,"""And we must remember, that just because they were not convicted of a violent crime, that does not mean they did not commit or are not capable of committing a violent crime."" That would be an assumption of guilt when no evidence supports it. Everyone on earth, from a 10 year old to a 110 year old are capable of committing a violent crime, it demonstrates no truth nor any reason why we should treat a non-violent offender like we do a violent offender. I'd even argue they shouldn't even be in the same prison systems."
"H​a​v​i​n​g b​e​e​n a r​a​p​e v​i​c​t​i​m​, <​e​x​p​l​e​t​i​v​e d​e​l​e​t​e​d​>​.",0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,sexual_explicit,zwsp,"Having been a rape victim, <expletive deleted>."
"As_a_brand_new,_High_School_graduate_working_at_Cold_Bay_(_the_only_job_I_could_find_in_the_late_'60s)_I_had_the_pretty_sobering_experience_of_going_face_to_.357_pistol_held_by_a_drunk_gay_man.__He_shot_one_round_past_my_ear_to_make_sure_he_had_my_undivided_attention.__Be_assured,_he_did.__I_survived_the_encounter,_going_home_to_college_in_the_big_silver_plane_and_not_the_""Silver_Bullet""_as_the_aluminum_coffin_in_the_freight_shed_was_referred_to.__But_to_this_day_I_hold_nothing_against_any_LGBT_person,_it_was_simply_a_result_of_rumors_and_the_time.",0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,insult,underscore,"As a brand new, High School graduate working at Cold Bay ( the only job I could find in the late '60s) I had the pretty sobering experience of going face to .357 pistol held by a drunk gay man.  He shot one round past my ear to make sure he had my undivided attention.  Be assured, he did.  I survived the encounter, going home to college in the big silver plane and not the ""Silver Bullet"" as the aluminum coffin in the freight shed was referred to.  But to this day I hold nothing against any LGBT person, it was simply a result of rumors and the time."
"C​o​n​t​r​a​r​y to Mr. N​e​w​t​o​n​'​s o​p​i​n​i​o​n​, a​f​t​e​r 20 y​e​a​r​s of law e​n​f​o​r​c​e​m​e​n​t in A​l​a​s​k​a​, my e​x​p​e​r​i​e​n​c​e w​i​t​h A​l​a​s​k​a​n I​n​d​i​a​n​s d​o​e​s not b​e​a​r t​h​a​t o​u​t​.",0.1666666716337204,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,identity_attack,zwsp,"Contrary to Mr. Newton's opinion, after 20 years of law enforcement in Alaska, my experience with Alaskan Indians does not bear that out."
"y0u c@n r​3​m​0​v​3 7h3 p​0​$​7 @ll y0u w​@​n​7​, 7h3 f​@​c​7 $​7​1​l​l r​3​m​@​1​n​$ y​0​u​r p​0​$​7 r​3​m​1​n​d​$ m3 7​h​3​r​3 1$ n0 c​u​r​3 f0r $​7​u​p​1​d​1​7​y​, y​0​u​'​r​3 $​c​r​3​w​3​d J​u​n​1​0​r",0.8333333134651184,0.01515151560306549,0.3333333432674408,0.0,0.8030303120613098,0.0,0.01515151560306549,sexual_explicit,mixed,"you can remove the post all you want, the fact still remains your post reminds me there is no cure for stupidity, you're screwed Junior"
I​'​l​l n​e​v​e​r u​n​d​e​r​s​t​a​n​d a​n​y​o​n​e who a​d​o​p​t​s c​h​i​l​d​r​e​n or o​t​h​e​r a​n​i​m​a​l​s o​n​l​y to a​b​u​s​e t​h​e​m​.  T​h​e​r​e​'​s s​o​m​e​t​h​i​n​g r​e​a​l​l​y w​r​o​n​g w​i​t​h a p​e​r​s​o​n who d​o​e​s t​h​a​t​.,0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.0,0.10000000149011612,sexual_explicit,zwsp,I'll never understand anyone who adopts children or other animals only to abuse them.  There's something really wrong with a person who does that.
@ p@rk 1$ @ gr3@7 1d3@— 7h1$ w0uld pr0v1d3 @ n1c3 w1ld $3771ng wh3r3 r3publ1c@n$ c0uld g0 @nd c@nn1b@l1z3 3@ch 07h3r b37w33n 7h31r pr3$1d3n71@l pr1m@r13$.,0.30000001192092896,0.0,0.0,0.10000000149011612,0.30000001192092896,0.0,0.0,threat,leet,A park is a great idea— this would provide a nice wild setting where republicans could go and cannibalize each other between their presidential primaries.
"Аѕ thе grаndmоthеr оf thіѕ vісtіm аnd аlѕо bеіng аn аdult ѕurvіvоr оf сhіld ѕеx аbuѕе, І tоо hоре thаt hе gеtѕ соnѕесutіvе ѕеntеnсеѕ fоr еасh аnd еvеry соunt hе wаѕ fоund guіlty оf.  І оnly wіѕh thаt hе соuld hаvе gоttеn а rаре сhаrgе fоr еvеry іnѕtаnсе thаt hе аѕѕаultеd hеr.  Ѕhе wаѕ 11 yеаrѕ оld аnd thіѕ wіll bе а lіfе ѕеntеnсе оf trаumа fоr  hеr.  Hе ѕhоuld gеt а lіfе ѕеntеnсе аѕ wеll!",0.4000000059604645,0.0,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,threat,homoglyph,"As the grandmother of this victim and also being an adult survivor of child sex abuse, I too hope that he gets consecutive sentences for each and every count he was found guilty of.  I only wish that he could have gotten a rape charge for every instance that he assaulted her.  She was 11 years old and this will be a life sentence of trauma for  her.  He should get a life sentence as well!"
"7h3 P​0​p​3 $​h​0​u​l​d c​0​n​c​3​r​n h​1​m​$​3​l​f w​1​7​h 1​$​$​u​3​$ $​u​r​r​0​u​n​d​1​n​g h1$ f​@​1​7​h​, @nd k​3​3​p h1$ n​0​$​3 0u7 0f 0UR p​r​0​b​l​3​m 0f 1​l​l​3​g​@​l 1​m​m​1​g​r​@​7​1​0​n​.",0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,insult,mixed,"The Pope should concern himself with issues surrounding his faith, and keep his nose out of OUR problem of illegal immigration."
